ID_Ucznia_w_klasie,ID_Przedmiotu,Ocena,Frekwencja
100656,3,3,63
100657,1,3,95
100657,2,5,76
100657,3,5,83
100658,1,5,100
100658,2,4,76
100658,3,6,72
100659,1,4,100
100659,2,3,74
100659,3,4,77
100660,1,5,100
100660,2,4,78
100660,3,5,86
100661,1,4,81
100661,2,4,100
100661,3,2,78
100662,1,2,84
100662,2,1,79
100662,3,4,55
100663,1,2,79
100663,2,3,80
100663,3,4,76
100664,1,2,14
100664,2,3,70
100664,3,1,79
100665,1,4,82
100665,2,5,95
100665,3,2,81
100666,1,2,66
100666,2,3,78
100666,3,2,91
100667,1,6,78
100667,2,1,74
100667,3,1,92
100668,1,4,66
100668,2,5,75
100668,3,4,48
100669,1,1,73
100669,2,5,88
100669,3,4,74
100670,1,3,73
100670,2,4,89
100670,3,5,84
100671,1,5,100
100671,2,3,78
100671,3,2,71
100672,1,3,25
100672,2,5,70
100672,3,6,71
100673,1,3,87
100673,2,4,62
100673,3,1,74
100674,1,5,44
100674,2,2,71
100674,3,4,81
100675,1,4,79
100675,2,3,73
100675,3,3,99
100676,1,2,80
100676,2,4,78
100676,3,4,83
100677,1,5,86
100677,2,4,68
100677,3,1,82
100678,1,4,85
100678,2,3,70
100678,3,3,99
100679,1,3,98
100679,2,5,76
100679,3,2,90
100680,1,1,80
100680,2,1,73
100680,3,2,61
100681,1,3,66
100681,2,2,48
100681,3,3,79
100682,1,5,81
100682,2,3,58
100682,3,3,87
100683,1,2,73
100683,2,4,82
100683,3,5,87
100684,1,3,98
100684,2,2,38
100684,3,3,66
100685,1,4,77
100685,2,3,100
100685,3,4,57
100686,1,4,86
100686,2,4,75
100686,3,3,26
100687,1,3,72
100687,2,1,47
100687,3,3,72
100688,1,1,70
100688,2,2,97
100688,3,3,75
100689,1,5,43
100689,2,4,98
100689,3,5,87
100690,1,6,79
100690,2,4,74
100690,3,4,82
100691,1,6,81
100691,2,3,83
100691,3,2,95
100692,1,6,74
100692,2,1,33
100692,3,3,89
100693,1,2,30
100693,2,4,96
100693,3,5,84
100694,1,2,95
100694,2,3,99
100694,3,4,83
100695,1,3,93
100695,2,3,71
100695,3,2,50
100696,1,2,75
100696,2,5,76
100696,3,4,71
100697,1,4,43
100697,2,3,63
100697,3,3,85
100698,1,3,75
100698,2,3,82
100698,3,5,78
100699,1,4,74
100699,2,4,78
100699,3,4,100
100700,1,4,30
100700,2,6,88
100700,3,5,86
100701,1,1,88
100701,2,4,12
100701,3,2,100
100702,1,3,82
100702,2,4,99
100702,3,5,81
100703,1,2,99
100703,2,1,22
100703,3,3,71
100704,1,5,85
100704,2,3,25
100704,3,3,85
100705,1,3,76
100705,2,5,24
100705,3,3,78
100706,1,5,85
100706,2,5,82
100706,3,4,72
100707,1,5,78
100707,2,5,79
100707,3,6,74
100708,1,5,86
100708,2,3,85
100708,3,3,81
100709,1,6,79
100709,2,1,71
100709,3,3,32
100710,1,4,83
100710,2,6,73
100710,3,4,89
100711,1,5,84
100711,2,1,78
100711,3,2,29
100712,1,4,96
100712,2,5,64
100712,3,4,16
100713,1,1,89
100713,2,3,70
100713,3,4,56
100714,1,4,71
100714,2,3,83
100714,3,4,88
100715,1,2,50
100715,2,3,93
100715,3,2,79
100716,1,4,64
100716,2,3,95
100716,3,3,94
100717,1,2,96
100717,2,6,65
100717,3,6,54
100718,1,3,71
100718,2,3,85
100718,3,3,32
100719,1,6,99
100719,2,1,81
100719,3,4,60
100720,1,3,72
100720,2,4,83
100720,3,3,70
100721,1,3,78
100721,2,1,76
100721,3,4,53
100722,1,4,99
100722,2,5,18
100722,3,4,97
100723,1,2,81
100723,2,3,91
100723,3,3,100
100724,1,4,88
100724,2,4,87
100724,3,3,90
100725,1,1,87
100725,2,4,92
100725,3,2,82
100726,1,4,100
100726,2,4,57
100726,3,4,71
100727,1,3,74
100727,2,1,46
100727,3,6,83
100728,1,3,50
100728,2,4,83
100728,3,4,17
100729,1,3,77
100729,2,2,75
100729,3,3,89
100730,1,1,53
100730,2,3,85
100730,3,2,54
100731,1,5,76
100731,2,4,77
100731,3,3,49
100732,1,3,86
100732,2,3,89
100732,3,1,81
100733,1,5,71
100733,2,5,81
100733,3,3,72
100734,1,4,92
100734,2,5,94
100734,3,1,92
100735,1,1,60
100735,2,5,77
100735,3,4,83
100736,1,1,86
100736,2,5,80
100736,3,4,93
100737,1,4,65
100737,2,2,100
100737,3,3,93
100738,1,2,71
100738,2,1,82
100738,3,2,88
100739,1,1,42
100739,2,4,89
100739,3,4,54
100740,1,4,10
100740,2,3,74
100740,3,3,70
100741,1,3,73
100741,2,3,79
100741,3,4,100
100742,1,3,79
100742,2,5,94
100742,3,3,72
100743,1,6,97
100743,2,3,82
100743,3,3,73
100744,1,4,76
100744,2,1,56
100744,3,5,100
100745,1,3,75
100745,2,4,38
100745,3,3,81
100746,1,4,95
100746,2,5,81
100746,3,4,84
100747,1,3,82
100747,2,6,84
100747,3,5,72
100748,1,3,33
100748,2,4,77
100748,3,4,77
100749,1,5,86
100749,2,4,49
100749,3,4,72
100750,1,3,72
100750,2,2,71
100750,3,3,76
100751,1,5,92
100751,2,5,24
100751,3,2,76
100752,1,4,85
100752,2,3,90
100752,3,5,76
100753,1,3,94
100753,2,2,75
100753,3,2,92
100754,1,4,79
100754,2,1,64
100754,3,3,76
100755,1,1,89
100755,2,4,81
100755,3,4,71
100756,1,4,75
100756,2,4,53
100756,3,4,95
100757,1,3,35
100757,2,6,73
100757,3,1,58
100758,1,2,51
100758,2,3,100
100758,3,6,94
100759,1,2,56
100759,2,4,69
100759,3,5,78
100760,1,4,78
100760,2,4,81
100760,3,6,81
100761,1,3,88
100761,2,4,43
100761,3,4,86
100762,1,1,77
100762,2,3,100
100762,3,3,79
100763,1,5,88
100763,2,5,83
100763,3,4,87
100764,1,3,79
100764,2,4,89
100764,3,2,66
100765,1,5,54
100765,2,5,55
100765,3,4,76
100766,1,3,92
100766,2,3,37
100766,3,4,54
100767,1,5,84
100767,2,4,86
100767,3,4,100
100768,1,5,73
100768,2,1,63
100768,3,2,59
100769,1,4,84
100769,2,4,100
100769,3,3,75
100770,1,4,100
100770,2,3,82
100770,3,6,80
100771,1,3,81
100771,2,4,68
100771,3,2,87
100772,1,6,98
100772,2,5,84
100772,3,5,79
100773,1,3,39
100773,2,3,79
100773,3,2,70
100774,1,4,54
100774,2,4,80
100774,3,3,82
100775,1,4,20
100775,2,1,89
100775,3,3,97
100776,1,4,79
100776,2,3,96
100776,3,4,79
100777,1,2,86
100777,2,3,87
100777,3,3,89
100778,1,4,72
100778,2,4,81
100778,3,3,74
100779,1,3,75
100779,2,3,72
100779,3,4,95
100780,1,3,75
100780,2,2,99
100780,3,1,86
100781,1,1,94
100781,2,5,96
100781,3,1,58
100782,1,3,70
100782,2,4,85
100782,3,4,86
100783,1,1,75
100783,2,4,20
100783,3,5,28
100784,1,3,76
100784,2,3,86
100784,3,3,71
100785,1,2,90
100785,2,3,81
100785,3,4,100
100786,1,4,75
100786,2,4,93
100786,3,4,99
100787,1,4,86
100787,2,4,77
100787,3,3,73
100788,1,4,73
100788,2,3,48
100788,3,2,54
100789,1,3,87
100789,2,3,76
100789,3,4,95
100790,1,4,90
100790,2,3,79
100790,3,3,70
100791,1,4,45
100791,2,4,72
100791,3,2,17
100792,1,3,83
100792,2,3,85
100792,3,4,32
100793,1,4,41
100793,2,3,88
100793,3,3,37
100794,1,3,76
100794,2,1,87
100794,3,3,69
100795,1,1,92
100795,2,2,84
100795,3,4,84
100796,1,3,97
100796,2,3,100
100796,3,2,78
100797,1,5,33
100797,2,5,83
100797,3,4,69
100798,1,3,74
100798,2,2,56
100798,3,4,29
100799,1,4,79
100799,2,5,80
100799,3,5,84
100800,1,4,33
100800,2,4,99
100800,3,5,52
100801,1,4,63
100801,2,4,72
100801,3,5,84
100802,1,3,74
100802,2,6,88
100802,3,4,79
100803,1,6,59
100803,2,4,86
100803,3,3,75
100804,1,4,79
100804,2,6,68
100804,3,4,83
100805,1,5,79
100805,2,3,75
100805,3,4,91
100806,1,2,66
100806,2,3,92
100806,3,6,71
100807,1,3,78
100807,2,1,75
100807,3,4,81
100808,1,2,78
100808,2,3,74
100808,3,5,61
100809,1,3,76
100809,2,3,82
100809,3,3,52
100810,1,1,47
100810,2,2,54
100810,3,3,85
100811,1,4,84
100811,2,1,91
100811,3,4,62
100812,1,4,75
100812,2,4,69
100812,3,3,31
100813,1,3,89
100813,2,5,71
100813,3,4,71
100814,1,6,57
100814,2,4,100
100814,3,1,74
100815,1,5,85
100815,2,4,77
100815,3,3,77
100816,1,5,93
100816,2,1,70
100816,3,4,100
100817,1,4,67
100817,2,4,70
100817,3,6,100
100818,1,3,87
100818,2,3,61
100818,3,3,74
100819,1,1,100
100819,2,5,84
100819,3,4,75
100820,1,4,80
100820,2,4,91
100820,3,3,72
100821,1,1,79
100821,2,3,56
100821,3,4,95
100822,1,5,78
100822,2,2,63
100822,3,1,97
100823,1,1,64
100823,2,5,79
100823,3,5,74
100824,1,1,77
100824,2,1,56
100824,3,3,70
100825,1,3,86
100825,2,4,77
100825,3,4,78
100826,1,3,84
100826,2,1,80
100826,3,3,21
100827,1,4,54
100827,2,3,100
100827,3,4,75
100828,1,4,99
100828,2,4,84
100828,3,4,83
100829,1,3,88
100829,2,4,79
100829,3,5,32
100830,1,3,83
100830,2,4,61
100830,3,1,86
100831,1,4,85
100831,2,4,79
100831,3,4,88
100832,1,4,43
100832,2,1,44
100832,3,4,78
100833,1,2,100
100833,2,5,99
100833,3,3,28
100834,1,6,36
100834,2,3,78
100834,3,3,96
100835,1,4,59
100835,2,2,92
100835,3,4,87
100836,1,4,78
100836,2,2,75
100836,3,4,77
100837,1,3,79
100837,2,3,98
100837,3,3,84
100838,1,5,83
100838,2,6,98
100838,3,3,91
100839,1,5,83
100839,2,4,85
100839,3,4,78
100840,1,4,82
100840,2,4,96
100840,3,6,88
100841,1,4,75
100841,2,3,72
100841,3,5,87
100842,1,4,85
100842,2,4,77
100842,3,4,84
100843,1,4,79
100843,2,3,31
100843,3,3,100
100844,1,5,75
100844,2,1,75
100844,3,2,83
100845,1,5,79
100845,2,3,70
100845,3,4,81
100846,1,3,73
100846,2,2,93
100846,3,4,65
100847,1,1,85
100847,2,4,79
100847,3,4,82
100848,1,4,71
100848,2,3,36
100848,3,2,70
100849,1,2,59
100849,2,6,37
100849,3,4,73
100850,1,3,86
100850,2,5,85
100850,3,3,78
100851,1,3,95
100851,2,2,71
100851,3,3,84
100852,1,3,83
100852,2,4,78
100852,3,3,83
100853,1,3,80
100853,2,3,77
100853,3,3,52
100854,1,4,100
100854,2,3,86
100854,3,2,92
100855,1,5,74
100855,2,1,80
100855,3,3,74
100856,1,2,63
100856,2,3,70
100856,3,5,88
100857,1,4,79
100857,2,2,82
100857,3,2,76
100858,1,3,75
100858,2,4,79
100858,3,1,100
100859,1,3,46
100859,2,5,86
100859,3,3,23
100860,1,5,93
100860,2,4,76
100860,3,3,62
100861,1,4,70
100861,2,3,91
100861,3,4,83
100862,1,3,83
100862,2,3,66
100862,3,4,79
100863,1,2,78
100863,2,5,31
100863,3,1,79
100864,1,5,88
100864,2,3,95
100864,3,4,90
100865,1,4,95
100865,2,4,100
100865,3,3,87
100866,1,5,75
100866,2,4,86
100866,3,2,70
100867,1,4,93
100867,2,3,32
100867,3,1,71
100868,1,1,22
100868,2,4,75
100868,3,3,89
100869,1,3,77
100869,2,4,83
100869,3,3,70
100870,1,3,32
100870,2,2,70
100870,3,3,97
100871,1,5,70
100871,2,1,78
100871,3,4,82
100872,1,4,83
100872,2,3,72
100872,3,5,33
100873,1,4,40
100873,2,3,77
100873,3,3,93
100874,1,1,83
100874,2,4,72
100874,3,1,93
100875,1,4,75
100875,2,6,90
100875,3,5,65
100876,1,3,78
100876,2,4,78
100876,3,3,91
100877,1,4,59
100877,2,6,96
100877,3,4,51
100878,1,5,14
100878,2,4,100
100878,3,2,75
100879,1,3,25
100879,2,3,70
100879,3,5,72
100880,1,1,16
100880,2,4,32
100880,3,4,85
100881,1,4,80
100881,2,4,89
100881,3,5,75
100882,1,4,60
100882,2,3,83
100882,3,4,89
100883,1,3,97
100883,2,4,14
100883,3,4,82
100884,1,1,90
100884,2,3,82
100884,3,3,79
100885,1,1,56
100885,2,3,73
100885,3,4,29
100886,1,5,50
100886,2,4,71
100886,3,4,95
100887,1,6,82
100887,2,1,74
100887,3,4,100
100888,1,3,41
100888,2,3,94
100888,3,4,83
100889,1,3,79
100889,2,4,76
100889,3,5,68
100890,1,4,74
100890,2,4,18
100890,3,1,14
100891,1,3,75
100891,2,5,82
100891,3,5,75
100892,1,4,99
100892,2,6,87
100892,3,5,38
100893,1,3,73
100893,2,3,73
100893,3,3,80
100894,1,6,100
100894,2,5,96
100894,3,2,43
100895,1,3,100
100895,2,2,100
100895,3,6,67
100896,1,4,72
100896,2,3,89
100896,3,3,85
100897,1,3,72
100897,2,4,74
100897,3,4,99
100898,1,4,100
100898,2,5,40
100898,3,4,81
100899,1,4,41
100899,2,3,79
100899,3,2,91
100900,1,3,87
100900,2,4,100
100900,3,3,86
100901,1,3,73
100901,2,4,73
100901,3,3,52
100902,1,2,97
100902,2,3,81
100902,3,4,93
100903,1,3,84
100903,2,5,92
100903,3,1,39
100904,1,4,82
100904,2,4,56
100904,3,5,91
100905,1,2,84
100905,2,4,38
100905,3,5,77
100906,1,2,98
100906,2,3,79
100906,3,6,71
100907,1,5,95
100907,2,3,95
100907,3,4,73
100908,1,4,88
100908,2,4,83
100908,3,2,80
100909,1,4,100
100909,2,5,65
100909,3,1,32
100910,1,5,77
100910,2,6,83
100910,3,2,98
100911,1,3,34
100911,2,3,71
100911,3,4,88
100912,1,1,85
100912,2,3,76
100912,3,5,70
100913,1,4,57
100913,2,2,81
100913,3,3,62
100914,1,4,69
100914,2,4,86
100914,3,2,76
100915,1,1,73
100915,2,2,41
100915,3,4,37
100916,1,3,95
100916,2,4,78
100916,3,5,30
100917,1,4,24
100917,2,1,59
100917,3,4,82
100918,1,4,76
100918,2,3,71
100918,3,2,88
100919,1,5,78
100919,2,1,76
100919,3,4,82
100920,1,4,84
100920,2,3,76
100920,3,4,73
100921,1,3,77
100921,2,2,72
100921,3,2,19
100922,1,3,83
100922,2,4,68
100922,3,5,71
100923,1,4,47
100923,2,3,28
100923,3,3,54
100924,1,5,100
100924,2,3,71
100924,3,3,81
100925,1,3,82
100925,2,3,34
100925,3,4,79
100926,1,3,76
100926,2,4,78
100926,3,4,82
100927,1,3,79
100927,2,2,86
100927,3,2,100
100928,1,3,60
100928,2,4,37
100928,3,3,87
100929,1,4,81
100929,2,1,79
100929,3,5,76
100930,1,5,75
100930,2,1,50
100930,3,6,91
100931,1,5,74
100931,2,4,77
100931,3,2,87
100932,1,5,40
100932,2,4,85
100932,3,4,85
100933,1,4,73
100933,2,2,70
100933,3,4,78
100934,1,3,88
100934,2,4,96
100934,3,4,54
100935,1,4,75
100935,2,4,75
100935,3,2,85
100936,1,2,72
100936,2,6,85
100936,3,4,87
100937,1,4,73
100937,2,3,94
100937,3,6,96
100938,1,3,20
100938,2,3,100
100938,3,4,39
100939,1,4,93
100939,2,2,98
100939,3,3,100
100940,1,4,68
100940,2,3,74
100940,3,2,95
100941,1,3,81
100941,2,5,99
100941,3,5,78
100942,1,5,84
100942,2,3,33
100942,3,3,84
100943,1,5,88
100943,2,2,97
100943,3,4,39
100944,1,2,87
100944,2,5,77
100944,3,4,88
100945,1,5,74
100945,2,2,81
100945,3,4,40
100946,1,3,57
100946,2,2,55
100946,3,3,68
100947,1,3,75
100947,2,3,89
100947,3,4,84
100948,1,4,81
100948,2,4,65
100948,3,5,100
100949,1,4,66
100949,2,5,37
100949,3,4,87
100950,1,4,89
100950,2,3,41
100950,3,4,87
100951,1,3,80
100951,2,2,82
100951,3,4,84
100952,1,4,37
100952,2,4,76
100952,3,4,75
100953,1,4,76
100953,2,3,54
100953,3,3,58
100954,1,5,94
100954,2,2,73
100954,3,3,53
100955,1,5,89
100955,2,3,81
100955,3,4,100
100956,1,4,84
100956,2,5,99
100956,3,2,98
100957,1,4,94
100957,2,3,86
100957,3,4,78
100958,1,5,95
100958,2,5,100
100958,3,6,85
100959,1,3,70
100959,2,1,85
100959,3,6,97
100960,1,4,47
100960,2,3,100
100960,3,4,80
100961,1,4,78
100961,2,3,75
100961,3,5,70
100962,1,4,90
100962,2,5,33
100962,3,4,91
100963,1,4,68
100963,2,4,83
100963,3,3,83
100964,1,4,84
100964,2,1,70
100964,3,4,85
100965,1,6,85
100965,2,4,89
100965,3,4,95
100966,1,6,70
100966,2,5,89
100966,3,5,89
100967,1,3,72
100967,2,3,74
100967,3,3,85
100968,1,4,60
100968,2,1,74
100968,3,4,87
100969,1,3,85
100969,2,2,80
100969,3,1,86
100970,1,6,74
100970,2,3,86
100970,3,5,68
100971,1,5,76
100971,2,2,80
100971,3,4,52
100972,1,6,73
100972,2,4,84
100972,3,4,86
100973,1,4,50
100973,2,1,77
100973,3,6,87
100974,1,4,88
100974,2,3,92
100974,3,4,70
100975,1,5,80
100975,2,1,73
100975,3,1,94
100976,1,1,94
100976,2,3,87
100976,3,3,75
100977,1,3,87
100977,2,3,100
100977,3,3,86
100978,1,1,76
100978,2,5,37
100978,3,4,76
100979,1,3,70
100979,2,1,88
100979,3,4,73
100980,1,2,60
100980,2,3,93
100980,3,3,79
100981,1,4,93
100981,2,5,32
100981,3,3,82
100982,1,1,95
100982,2,4,95
100982,3,5,72
100983,1,5,82
100983,2,3,29
100983,3,4,23
100984,1,5,31
100984,2,4,96
100984,3,5,87
100985,1,1,85
100985,2,3,74
100985,3,5,39
100986,1,4,69
100986,2,1,72
100986,3,1,88
100987,1,4,97
100987,2,3,82
100987,3,4,70
100988,1,3,90
100988,2,4,85
100988,3,2,63
100989,1,4,99
100989,2,3,58
100989,3,1,78
100990,1,4,70
100990,2,3,81
100990,3,3,53
100991,1,4,86
100991,2,4,86
100991,3,4,45
100992,1,4,77
100992,2,5,88
100992,3,5,89
100993,1,2,72
100993,2,5,86
100993,3,1,91
100994,1,5,70
100994,2,2,72
100994,3,3,54
100995,1,4,91
100995,2,5,79
100995,3,3,77
100996,1,4,75
100996,2,2,100
100996,3,4,85
100997,1,3,78
100997,2,5,84
100997,3,3,70
100998,1,3,100
100998,2,3,81
100998,3,3,66
100999,1,3,77
100999,2,1,88
100999,3,1,79
101000,1,3,86
101000,2,5,100
101000,3,4,98
101001,1,5,79
101001,2,5,63
101001,3,3,42
101002,1,5,84
101002,2,6,86
101002,3,2,71
101003,1,4,70
101003,2,3,44
101003,3,4,87
101004,1,3,77
101004,2,4,82
101004,3,3,83
101005,1,3,96
101005,2,1,51
101005,3,4,94
101006,1,4,62
101006,2,5,89
101006,3,1,69
101007,1,2,95
101007,2,4,25
101007,3,3,77
101008,1,5,82
101008,2,4,80
101008,3,4,100
101009,1,3,73
101009,2,4,71
101009,3,4,63
101010,1,1,44
101010,2,2,92
101010,3,4,85
101011,1,2,92
101011,2,3,76
101011,3,4,87
101012,1,2,38
101012,2,4,91
101012,3,3,76
101013,1,3,43
101013,2,4,78
101013,3,3,78
101014,1,3,74
101014,2,6,95
101014,3,2,93
101015,1,3,85
101015,2,4,76
101015,3,4,85
101016,1,3,84
101016,2,2,88
101016,3,1,88
101017,1,5,82
101017,2,3,75
101017,3,5,92
101018,1,4,98
101018,2,5,70
101018,3,4,84
101019,1,5,100
101019,2,4,39
101019,3,4,76
101020,1,1,98
101020,2,3,91
101020,3,1,87
101021,1,3,100
101021,2,5,78
101021,3,4,89
101022,1,3,82
101022,2,2,71
101022,3,4,71
101023,1,1,72
101023,2,3,92
101023,3,4,100
101024,1,5,77
101024,2,4,86
101024,3,3,87
101025,1,5,86
101025,2,4,83
101025,3,3,95
101026,1,2,95
101026,2,4,82
101026,3,5,85
101027,1,4,95
101027,2,4,85
101027,3,4,75
101028,1,3,86
101028,2,2,85
101028,3,2,91
101029,1,4,88
101029,2,3,90
101029,3,3,94
101030,1,3,89
101030,2,1,37
101030,3,4,85
101031,1,4,79
101031,2,1,96
101031,3,4,76
101032,1,3,83
101032,2,3,80
101032,3,4,100
101033,1,6,98
101033,2,5,85
101033,3,6,86
101034,1,5,77
101034,2,3,92
101034,3,4,88
101035,1,3,100
101035,2,3,28
101035,3,5,96
101036,1,1,89
101036,2,3,94
101036,3,3,94
101037,1,3,91
101037,2,3,92
101037,3,3,75
101038,1,5,84
101038,2,2,88
101038,3,4,43
101039,1,3,76
101039,2,5,35
101039,3,4,73
101040,1,2,15
101040,2,4,74
101040,3,5,52
101041,1,5,34
101041,2,4,98
101041,3,4,80
101042,1,4,72
101042,2,3,76
101042,3,5,88
101043,1,3,84
101043,2,3,77
101043,3,3,71
101044,1,4,71
101044,2,6,81
101044,3,3,61
101045,1,3,54
101045,2,3,85
101045,3,3,76
101046,1,4,71
101046,2,1,85
101046,3,4,82
101047,1,2,87
101047,2,3,24
101047,3,5,81
101048,1,5,75
101048,2,3,99
101048,3,2,87
101049,1,5,99
101049,2,3,85
101049,3,4,98
101050,1,2,84
101050,2,4,71
101050,3,3,89
101051,1,4,94
101051,2,4,70
101051,3,3,31
101052,1,4,63
101052,2,1,82
101052,3,4,97
101053,1,3,76
101053,2,3,100
101053,3,4,87
101054,1,4,87
101054,2,5,89
101054,3,3,94
101055,1,5,88
101055,2,6,79
101055,3,3,100
101056,1,4,50
101056,2,5,98
101056,3,6,100
101057,1,3,77
101057,2,3,30
101057,3,4,95
101058,1,1,64
101058,2,4,55
101058,3,4,88
101059,1,1,13
101059,2,4,74
101059,3,3,83
101060,1,3,65
101060,2,2,76
101060,3,5,96
101061,1,5,70
101061,2,5,70
101061,3,4,76
101062,1,4,85
101062,2,2,81
101062,3,2,71
101063,1,1,100
101063,2,4,81
101063,3,3,64
101064,1,6,63
101064,2,4,47
101064,3,3,72
101065,1,4,36
101065,2,1,87
101065,3,4,62
101066,1,1,81
101066,2,4,75
101066,3,3,100
101067,1,5,41
101067,2,1,84
101067,3,2,100
101068,1,5,79
101068,2,1,71
101068,3,4,93
101069,1,4,65
101069,2,6,33
101069,3,1,53
101070,1,5,75
101070,2,1,60
101070,3,3,93
101071,1,1,86
101071,2,4,31
101071,3,4,95
101072,1,5,81
101072,2,3,93
101072,3,3,44
101073,1,6,94
101073,2,3,95
101073,3,2,83
101074,1,3,99
101074,2,1,77
101074,3,2,78
101075,1,4,75
101075,2,5,100
101075,3,3,36
101076,1,2,74
101076,2,4,97
101076,3,4,93
101077,1,3,73
101077,2,1,72
101077,3,5,68
101078,1,6,41
101078,2,4,86
101078,3,3,92
101079,1,2,41
101079,2,3,79
101079,3,3,80
101080,1,4,84
101080,2,1,96
101080,3,2,74
101081,1,4,61
101081,2,3,80
101081,3,3,79
101082,1,4,78
101082,2,4,78
101082,3,4,34
101083,1,1,98
101083,2,4,100
101083,3,3,75
101084,1,5,82
101084,2,6,74
101084,3,4,83
101085,1,4,98
101085,2,3,44
101085,3,2,86
101086,1,4,88
101086,2,3,58
101086,3,4,70
101087,1,3,69
101087,2,6,73
101087,3,3,73
101088,1,2,74
101088,2,3,77
101088,3,2,75
101089,1,6,88
101089,2,4,87
101089,3,3,86
101090,1,3,87
101090,2,4,76
101090,3,3,95
101091,1,1,94
101091,2,3,55
101091,3,3,80
101092,1,3,94
101092,2,5,76
101092,3,5,80
101093,1,2,53
101093,2,3,89
101093,3,4,23
101094,1,3,77
101094,2,4,72
101094,3,2,84
101095,1,5,88
101095,2,1,92
101095,3,6,60
101096,1,3,72
101096,2,3,24
101096,3,3,86
101097,1,3,86
101097,2,4,91
101097,3,4,89
101098,1,3,83
101098,2,3,75
101098,3,3,78
101099,1,4,76
101099,2,5,70
101099,3,1,90
101100,1,4,32
101100,2,4,81
101100,3,4,78
101101,1,4,92
101101,2,5,87
101101,3,1,92
101102,1,6,100
101102,2,3,40
101102,3,5,74
101103,1,3,10
101103,2,4,100
101103,3,4,83
101104,1,5,81
101104,2,1,100
101104,3,4,81
101105,1,1,57
101105,2,3,70
101105,3,3,88
101106,1,3,80
101106,2,6,88
101106,3,4,55
101107,1,3,100
101107,2,4,89
101107,3,2,64
101108,1,3,81
101108,2,5,100
101108,3,1,38
101109,1,4,91
101109,2,2,81
101109,3,3,82
101110,1,4,87
101110,2,4,90
101110,3,3,100
101111,1,5,100
101111,2,2,97
101111,3,4,81
101112,1,5,47
101112,2,4,70
101112,3,5,85
101113,1,1,38
101113,2,5,76
101113,3,1,94
101114,1,2,78
101114,2,4,84
101114,3,2,70
101115,1,2,80
101115,2,2,36
101115,3,2,82
101116,1,4,84
101116,2,4,87
101116,3,4,83
101117,1,4,63
101117,2,3,93
101117,3,3,19
101118,1,1,72
101118,2,5,89
101118,3,3,88
101119,1,5,73
101119,2,5,68
101119,3,3,87
101120,1,1,82
101120,2,2,97
101120,3,5,81
101121,1,5,89
101121,2,2,79
101121,3,4,27
101122,1,4,70
101122,2,3,32
101122,3,5,89
101123,1,2,80
101123,2,1,86
101123,3,2,97
101124,1,5,100
101124,2,3,85
101124,3,3,82
101125,1,4,57
101125,2,4,77
101125,3,1,56
101126,1,3,66
101126,2,3,72
101126,3,3,60
101127,1,4,70
101127,2,1,72
101127,3,5,78
101128,1,3,94
101128,2,4,75
101128,3,5,100
101129,1,4,70
101129,2,3,73
101129,3,5,44
101130,1,5,94
101130,2,5,94
101130,3,5,72
101131,1,2,88
101131,2,4,62
101131,3,1,83
101132,1,3,83
101132,2,4,71
101132,3,1,70
101133,1,6,62
101133,2,4,100
101133,3,4,65
101134,1,3,86
101134,2,4,38
101134,3,3,76
101135,1,3,38
101135,2,1,70
101135,3,2,78
101136,1,5,84
101136,2,5,59
101136,3,3,86
101137,1,4,78
101137,2,6,74
101137,3,4,72
101138,1,4,36
101138,2,1,87
101138,3,3,78
101139,1,1,20
101139,2,4,96
101139,3,4,80
101140,1,3,81
101140,2,3,92
101140,3,6,86
101141,1,5,21
101141,2,3,74
101141,3,3,89
101142,1,2,69
101142,2,4,18
101142,3,6,78
101143,1,2,80
101143,2,5,71
101143,3,3,78
101144,1,3,71
101144,2,3,70
101144,3,6,86
101145,1,3,55
101145,2,4,38
101145,3,3,89
101146,1,4,51
101146,2,3,85
101146,3,5,94
101147,1,2,74
101147,2,3,75
101147,3,4,72
101148,1,2,73
101148,2,3,82
101148,3,3,69
101149,1,3,98
101149,2,1,86
101149,3,3,75
101150,1,2,82
101150,2,2,28
101150,3,4,80
101151,1,3,89
101151,2,4,96
101151,3,5,95
101152,1,4,86
101152,2,4,89
101152,3,1,84
101153,1,4,55
101153,2,3,86
101153,3,4,89
101154,1,4,83
101154,2,3,31
101154,3,4,82
101155,1,4,89
101155,2,4,73
101155,3,4,76
101156,1,2,58
101156,2,3,70
101156,3,3,24
101157,1,4,86
101157,2,1,85
101157,3,4,88
101158,1,3,39
101158,2,2,94
101158,3,2,42
101159,1,4,85
101159,2,2,82
101159,3,4,89
101160,1,4,57
101160,2,3,71
101160,3,4,89
101161,1,3,98
101161,2,2,79
101161,3,4,63
101162,1,5,29
101162,2,4,81
101162,3,1,95
101163,1,5,64
101163,2,3,87
101163,3,4,78
101164,1,4,98
101164,2,1,91
101164,3,5,100
101165,1,1,60
101165,2,6,72
101165,3,5,99
101166,1,4,50
101166,2,3,95
101166,3,3,98
101167,1,3,75
101167,2,3,71
101167,3,4,82
101168,1,4,30
101168,2,5,76
101168,3,4,81
101169,1,2,41
101169,2,3,76
101169,3,4,84
101170,1,4,81
101170,2,4,70
101170,3,5,70
101171,1,6,24
101171,2,3,86
101171,3,5,74
101172,1,3,88
101172,2,4,77
101172,3,5,100
101173,1,1,85
101173,2,3,90
