ID_Ucznia_w_klasie,ID_Przedmiotu,Ocena,Frekwencja
25516,3,4,74
25517,1,4,83
25517,2,2,71
25517,3,5,97
25518,1,4,83
25518,2,3,81
25518,3,3,98
25519,1,4,91
25519,2,1,85
25519,3,1,58
25520,1,3,16
25520,2,4,77
25520,3,3,92
25521,1,4,83
25521,2,2,71
25521,3,3,87
25522,1,3,80
25522,2,1,66
25522,3,4,27
25523,1,1,81
25523,2,3,90
25523,3,3,100
25524,1,4,79
25524,2,3,78
25524,3,3,94
25525,1,5,83
25525,2,4,74
25525,3,4,42
25526,1,1,93
25526,2,2,80
25526,3,1,82
25527,1,5,77
25527,2,3,74
25527,3,5,55
25528,1,4,87
25528,2,3,89
25528,3,2,72
25529,1,3,56
25529,2,5,93
25529,3,4,81
25530,1,1,71
25530,2,3,90
25530,3,1,94
25531,1,1,53
25531,2,5,56
25531,3,4,100
25532,1,4,88
25532,2,3,100
25532,3,5,90
25533,1,3,97
25533,2,3,89
25533,3,4,92
25534,1,5,73
25534,2,4,87
25534,3,3,36
25535,1,5,64
25535,2,3,14
25535,3,5,78
25536,1,5,38
25536,2,3,94
25536,3,4,42
25537,1,5,82
25537,2,4,77
25537,3,1,94
25538,1,1,94
25538,2,4,99
25538,3,1,51
25539,1,1,78
25539,2,3,79
25539,3,2,79
25540,1,4,34
25540,2,3,30
25540,3,3,83
25541,1,3,73
25541,2,5,74
25541,3,1,100
25542,1,3,84
25542,2,2,66
25542,3,1,67
25543,1,6,100
25543,2,3,70
25543,3,4,78
25544,1,4,67
25544,2,3,92
25544,3,6,87
25545,1,4,80
25545,2,2,80
25545,3,3,14
25546,1,3,58
25546,2,2,92
25546,3,5,25
25547,1,4,70
25547,2,5,98
25547,3,3,87
25548,1,4,90
25548,2,5,56
25548,3,3,71
25549,1,4,100
25549,2,4,41
25549,3,3,83
25550,1,4,75
25550,2,4,91
25550,3,1,95
25551,1,2,97
25551,2,4,39
25551,3,5,74
25552,1,4,71
25552,2,1,75
25552,3,1,73
25553,1,3,92
25553,2,3,89
25553,3,2,95
25554,1,4,88
25554,2,4,95
25554,3,6,98
25555,1,1,38
25555,2,4,56
25555,3,4,77
25556,1,3,96
25556,2,4,36
25556,3,5,72
25557,1,3,72
25557,2,4,84
25557,3,3,75
25558,1,2,100
25558,2,6,90
25558,3,4,73
25559,1,3,70
25559,2,1,74
25559,3,1,99
25560,1,5,50
25560,2,4,74
25560,3,3,81
25561,1,1,82
25561,2,1,69
25561,3,6,90
25562,1,3,77
25562,2,4,98
25562,3,5,71
25563,1,5,79
25563,2,4,71
25563,3,3,87
25564,1,4,72
25564,2,3,35
25564,3,4,96
25565,1,5,89
25565,2,4,79
25565,3,1,70
25566,1,5,35
25566,2,3,73
25566,3,1,84
25567,1,5,50
25567,2,1,79
25567,3,3,77
25568,1,4,38
25568,2,1,83
25568,3,4,100
25569,1,3,72
25569,2,5,78
25569,3,3,87
25570,1,1,81
25570,2,5,73
25570,3,4,92
25571,1,4,96
25571,2,4,71
25571,3,5,86
25572,1,3,80
25572,2,4,75
25572,3,4,91
25573,1,3,100
25573,2,3,100
25573,3,1,87
25574,1,3,89
25574,2,3,37
25574,3,3,81
25575,1,4,100
25575,2,1,89
25575,3,2,100
25576,1,4,82
25576,2,4,85
25576,3,2,89
25577,1,1,61
25577,2,3,87
25577,3,1,75
25578,1,3,72
25578,2,6,100
25578,3,4,73
25579,1,5,95
25579,2,3,84
25579,3,2,30
25580,1,5,27
25580,2,4,74
25580,3,3,83
25581,1,4,71
25581,2,4,98
25581,3,3,56
25582,1,3,64
25582,2,4,83
25582,3,2,29
25583,1,5,76
25583,2,4,86
25583,3,2,85
25584,1,2,81
25584,2,6,91
25584,3,3,64
25585,1,4,82
25585,2,1,82
25585,3,1,73
25586,1,3,77
25586,2,1,72
25586,3,4,15
25587,1,2,91
25587,2,5,91
25587,3,4,59
25588,1,4,100
25588,2,3,87
25588,3,3,63
25589,1,4,12
25589,2,2,72
25589,3,4,76
25590,1,4,100
25590,2,1,88
25590,3,4,85
25591,1,4,98
25591,2,4,93
25591,3,5,79
25592,1,4,39
25592,2,4,75
25592,3,4,72
25593,1,5,83
25593,2,4,94
25593,3,3,77
25594,1,2,91
25594,2,5,34
25594,3,2,31
25595,1,4,78
25595,2,1,87
25595,3,4,80
25596,1,4,86
25596,2,5,78
25596,3,3,59
25597,1,4,82
25597,2,3,87
25597,3,4,64
25598,1,3,75
25598,2,3,10
25598,3,2,76
25599,1,3,76
25599,2,3,39
25599,3,3,75
25600,1,4,39
25600,2,3,70
25600,3,5,90
25601,1,4,81
25601,2,4,73
25601,3,6,70
25602,1,3,83
25602,2,4,77
25602,3,2,99
25603,1,3,82
25603,2,4,100
25603,3,4,69
25604,1,3,79
25604,2,5,96
25604,3,3,73
25605,1,4,86
25605,2,3,84
25605,3,4,93
25606,1,3,92
25606,2,1,74
25606,3,4,89
25607,1,4,70
25607,2,4,92
25607,3,3,95
25608,1,3,90
25608,2,3,77
25608,3,4,88
25609,1,3,91
25609,2,4,62
25609,3,2,54
25610,1,4,99
25610,2,1,78
25610,3,4,78
25611,1,3,57
25611,2,2,80
25611,3,4,31
25612,1,5,92
25612,2,3,90
25612,3,3,63
25613,1,6,87
25613,2,3,73
25613,3,4,78
25614,1,6,62
25614,2,3,100
25614,3,4,71
25615,1,2,84
25615,2,3,72
25615,3,3,82
25616,1,3,39
25616,2,4,87
25616,3,4,48
25617,1,4,38
25617,2,4,82
25617,3,5,95
25618,1,6,92
25618,2,5,75
25618,3,2,95
25619,1,5,75
25619,2,6,54
25619,3,2,55
25620,1,4,67
25620,2,5,80
25620,3,2,78
25621,1,3,87
25621,2,3,73
25621,3,3,99
25622,1,3,73
25622,2,3,69
25622,3,5,75
25623,1,5,78
25623,2,4,82
25623,3,5,73
25624,1,5,34
25624,2,5,81
25624,3,3,88
25625,1,3,93
25625,2,1,100
25625,3,3,79
25626,1,5,98
25626,2,3,69
25626,3,3,82
25627,1,3,77
25627,2,4,28
25627,3,3,89
25628,1,5,76
25628,2,4,81
25628,3,4,100
25629,1,3,80
25629,2,3,78
25629,3,3,70
25630,1,2,88
25630,2,3,92
25630,3,6,70
25631,1,3,74
25631,2,2,80
25631,3,3,78
25632,1,6,74
25632,2,4,98
25632,3,4,93
25633,1,6,85
25633,2,3,76
25633,3,4,86
25634,1,4,84
25634,2,3,89
25634,3,1,100
25635,1,2,88
25635,2,3,99
25635,3,5,95
25636,1,3,74
25636,2,4,74
25636,3,3,94
25637,1,5,93
25637,2,1,79
25637,3,5,100
25638,1,3,84
25638,2,6,32
25638,3,3,53
25639,1,3,51
25639,2,4,75
25639,3,3,85
25640,1,3,95
25640,2,3,79
25640,3,4,71
25641,1,6,50
25641,2,4,79
25641,3,3,97
25642,1,6,30
25642,2,3,81
25642,3,6,86
25643,1,3,39
25643,2,6,85
25643,3,4,12
25644,1,3,87
25644,2,5,86
25644,3,5,73
25645,1,4,61
25645,2,4,85
25645,3,5,83
25646,1,1,100
25646,2,1,47
25646,3,3,50
25647,1,5,90
25647,2,3,80
25647,3,6,88
25648,1,4,100
25648,2,2,100
25648,3,6,70
25649,1,3,77
25649,2,4,80
25649,3,5,82
25650,1,4,98
25650,2,5,49
25650,3,5,53
25651,1,6,75
25651,2,3,82
25651,3,5,69
25652,1,3,70
25652,2,4,76
25652,3,4,73
25653,1,4,32
25653,2,2,70
25653,3,4,28
25654,1,4,79
25654,2,1,74
25654,3,5,76
25655,1,2,94
25655,2,4,78
25655,3,4,58
25656,1,5,90
25656,2,1,75
25656,3,3,84
25657,1,3,27
25657,2,1,63
25657,3,1,23
25658,1,4,84
25658,2,4,53
25658,3,4,25
25659,1,5,90
25659,2,3,79
25659,3,5,11
25660,1,4,57
25660,2,4,70
25660,3,5,14
25661,1,4,71
25661,2,2,95
25661,3,3,41
25662,1,5,53
25662,2,4,86
25662,3,1,70
25663,1,1,78
25663,2,3,89
25663,3,1,83
25664,1,2,86
25664,2,1,34
25664,3,4,70
25665,1,3,76
25665,2,3,91
25665,3,4,70
25666,1,3,74
25666,2,3,79
25666,3,2,79
25667,1,3,73
25667,2,3,81
25667,3,4,74
25668,1,5,73
25668,2,3,72
25668,3,4,72
25669,1,5,82
25669,2,4,45
25669,3,4,96
25670,1,2,100
25670,2,4,84
25670,3,2,77
25671,1,4,92
25671,2,4,98
25671,3,5,86
25672,1,1,79
25672,2,4,70
25672,3,4,78
25673,1,3,74
25673,2,4,89
25673,3,6,42
25674,1,3,99
25674,2,4,84
25674,3,3,85
25675,1,6,84
25675,2,4,86
25675,3,2,20
25676,1,4,83
25676,2,3,79
25676,3,4,73
25677,1,1,71
25677,2,5,88
25677,3,4,99
25678,1,3,79
25678,2,4,90
25678,3,4,77
25679,1,1,91
25679,2,4,71
25679,3,4,92
25680,1,3,63
25680,2,4,83
25680,3,5,80
25681,1,5,96
25681,2,5,84
25681,3,4,79
25682,1,4,71
25682,2,2,76
25682,3,4,72
25683,1,3,94
25683,2,5,80
25683,3,4,77
25684,1,3,99
25684,2,4,71
25684,3,4,92
25685,1,3,66
25685,2,3,100
25685,3,3,77
25686,1,3,84
25686,2,4,75
25686,3,3,93
25687,1,5,79
25687,2,4,89
25687,3,4,69
25688,1,3,52
25688,2,4,79
25688,3,3,85
25689,1,4,82
25689,2,5,55
25689,3,5,47
25690,1,3,76
25690,2,3,54
25690,3,4,97
25691,1,3,75
25691,2,2,87
25691,3,3,95
25692,1,1,53
25692,2,6,93
25692,3,4,77
25693,1,3,39
25693,2,4,86
25693,3,3,78
25694,1,2,71
25694,2,2,80
25694,3,3,70
25695,1,4,78
25695,2,2,86
25695,3,1,77
25696,1,1,77
25696,2,4,95
25696,3,2,87
25697,1,4,79
25697,2,4,70
25697,3,5,85
25698,1,2,62
25698,2,6,45
25698,3,4,95
25699,1,1,83
25699,2,2,12
25699,3,3,98
25700,1,1,51
25700,2,1,88
25700,3,2,71
25701,1,4,80
25701,2,5,76
25701,3,2,25
25702,1,1,92
25702,2,5,93
25702,3,2,96
25703,1,3,83
25703,2,3,53
25703,3,3,70
25704,1,3,81
25704,2,3,81
25704,3,2,100
25705,1,3,71
25705,2,6,78
25705,3,2,95
25706,1,4,75
25706,2,3,88
25706,3,1,100
25707,1,5,78
25707,2,4,83
25707,3,3,64
25708,1,4,81
25708,2,3,89
25708,3,4,75
25709,1,2,88
25709,2,4,100
25709,3,3,77
25710,1,3,78
25710,2,5,72
25710,3,5,80
25711,1,4,79
25711,2,3,85
25711,3,3,33
25712,1,3,86
25712,2,4,73
25712,3,3,98
25713,1,6,88
25713,2,6,83
25713,3,4,100
25714,1,3,71
25714,2,6,76
25714,3,2,80
25715,1,2,79
25715,2,1,89
25715,3,4,76
25716,1,5,74
25716,2,3,92
25716,3,3,59
25717,1,3,97
25717,2,4,92
25717,3,1,31
25718,1,3,85
25718,2,4,86
25718,3,1,72
25719,1,3,75
25719,2,4,70
25719,3,3,58
25720,1,4,81
25720,2,4,83
25720,3,4,97
25721,1,3,46
25721,2,5,75
25721,3,5,91
25722,1,3,41
25722,2,3,70
25722,3,5,71
25723,1,1,84
25723,2,5,48
25723,3,2,81
25724,1,4,79
25724,2,3,75
25724,3,5,59
25725,1,2,73
25725,2,3,73
25725,3,4,73
25726,1,2,84
25726,2,4,73
25726,3,6,88
25727,1,6,100
25727,2,5,83
25727,3,4,96
25728,1,3,100
25728,2,2,64
25728,3,4,93
25729,1,1,97
25729,2,1,71
25729,3,5,73
25730,1,4,71
25730,2,3,70
25730,3,1,51
25731,1,3,82
25731,2,1,75
25731,3,2,86
25732,1,5,83
25732,2,3,77
25732,3,4,88
25733,1,4,99
25733,2,5,87
25733,3,2,100
25734,1,6,74
25734,2,3,92
25734,3,3,70
25735,1,4,82
25735,2,5,89
25735,3,4,82
25736,1,3,57
25736,2,6,78
25736,3,3,79
25737,1,4,100
25737,2,1,80
25737,3,6,95
25738,1,5,87
25738,2,3,92
25738,3,4,76
25739,1,3,81
25739,2,2,97
25739,3,3,74
25740,1,3,85
25740,2,3,36
25740,3,5,84
25741,1,3,74
25741,2,3,100
25741,3,1,100
25742,1,4,89
25742,2,4,65
25742,3,4,82
25743,1,1,75
25743,2,1,84
25743,3,3,88
25744,1,5,89
25744,2,3,93
25744,3,6,86
25745,1,1,88
25745,2,4,72
25745,3,4,75
25746,1,3,52
25746,2,3,19
25746,3,4,84
25747,1,2,89
25747,2,3,98
25747,3,5,61
25748,1,1,85
25748,2,5,79
25748,3,4,70
25749,1,5,82
25749,2,3,77
25749,3,3,77
25750,1,5,33
25750,2,3,98
25750,3,3,98
25751,1,2,99
25751,2,1,78
25751,3,5,94
25752,1,2,82
25752,2,1,44
25752,3,5,93
25753,1,6,70
25753,2,2,81
25753,3,5,95
25754,1,4,89
25754,2,6,81
25754,3,5,75
25755,1,2,76
25755,2,1,74
25755,3,5,73
25756,1,1,86
25756,2,3,80
25756,3,3,91
25757,1,4,94
25757,2,5,81
25757,3,5,52
25758,1,5,77
25758,2,4,93
25758,3,3,71
25759,1,3,82
25759,2,4,78
25759,3,5,63
25760,1,1,82
25760,2,4,28
25760,3,4,85
25761,1,4,72
25761,2,3,84
25761,3,4,87
25762,1,6,88
25762,2,4,78
25762,3,2,78
25763,1,3,100
25763,2,4,79
25763,3,4,21
25764,1,4,73
25764,2,5,72
25764,3,2,88
25765,1,4,100
25765,2,3,100
25765,3,3,81
25766,1,3,88
25766,2,1,70
25766,3,5,74
25767,1,3,73
25767,2,4,95
25767,3,5,56
25768,1,4,100
25768,2,4,72
25768,3,4,90
25769,1,4,97
25769,2,3,97
25769,3,6,76
25770,1,2,74
25770,2,6,73
25770,3,1,100
25771,1,3,87
25771,2,4,80
25771,3,2,75
25772,1,3,77
25772,2,3,83
25772,3,3,85
25773,1,5,70
25773,2,2,80
25773,3,2,83
25774,1,3,99
25774,2,4,65
25774,3,3,73
25775,1,4,86
25775,2,5,65
25775,3,3,60
25776,1,4,82
25776,2,6,83
25776,3,4,78
25777,1,5,77
25777,2,2,49
25777,3,1,69
25778,1,5,72
25778,2,2,88
25778,3,4,83
25779,1,2,70
25779,2,6,82
25779,3,4,100
25780,1,4,72
25780,2,3,83
25780,3,3,82
25781,1,4,89
25781,2,2,77
25781,3,3,93
25782,1,3,72
25782,2,3,72
25782,3,4,36
25783,1,2,72
25783,2,4,98
25783,3,3,88
25784,1,4,40
25784,2,3,73
25784,3,4,83
25785,1,4,99
25785,2,3,84
25785,3,5,76
25786,1,5,87
25786,2,4,78
25786,3,5,74
25787,1,5,88
25787,2,3,62
25787,3,2,93
25788,1,4,71
25788,2,2,85
25788,3,3,33
25789,1,4,71
25789,2,4,92
25789,3,4,78
25790,1,3,84
25790,2,4,65
25790,3,3,72
25791,1,4,85
25791,2,3,73
25791,3,6,70
25792,1,3,72
25792,2,4,87
25792,3,1,80
25793,1,3,74
25793,2,4,88
25793,3,4,58
25794,1,5,77
25794,2,4,86
25794,3,5,78
25795,1,5,57
25795,2,1,71
25795,3,1,45
25796,1,1,79
25796,2,4,64
25796,3,4,67
25797,1,3,74
25797,2,3,50
25797,3,1,98
25798,1,3,100
25798,2,2,85
25798,3,5,90
25799,1,4,64
25799,2,4,74
25799,3,6,74
25800,1,2,86
25800,2,5,77
25800,3,4,97
25801,1,1,91
25801,2,3,83
25801,3,3,51
25802,1,2,95
25802,2,1,82
25802,3,3,48
25803,1,3,84
25803,2,5,49
25803,3,3,83
25804,1,4,72
25804,2,5,81
25804,3,1,88
25805,1,4,86
25805,2,5,84
25805,3,4,80
25806,1,4,88
25806,2,3,85
25806,3,4,97
25807,1,2,76
25807,2,3,88
25807,3,3,50
25808,1,3,91
25808,2,4,97
25808,3,5,75
25809,1,4,57
25809,2,3,76
25809,3,4,100
25810,1,6,80
25810,2,1,92
25810,3,2,76
25811,1,3,87
25811,2,3,83
25811,3,2,50
25812,1,4,74
25812,2,4,96
25812,3,1,86
25813,1,4,84
25813,2,4,88
25813,3,3,100
25814,1,3,24
25814,2,4,87
25814,3,3,37
25815,1,4,71
25815,2,6,76
25815,3,3,81
25816,1,3,67
25816,2,3,74
25816,3,4,84
25817,1,1,46
25817,2,4,83
25817,3,4,87
25818,1,2,38
25818,2,3,22
25818,3,4,83
25819,1,6,89
25819,2,4,73
25819,3,2,72
25820,1,1,47
25820,2,1,75
25820,3,4,86
25821,1,2,58
25821,2,1,83
25821,3,1,57
25822,1,3,74
25822,2,3,79
25822,3,6,74
25823,1,5,93
25823,2,4,85
25823,3,4,82
25824,1,4,89
25824,2,4,77
25824,3,3,83
25825,1,3,70
25825,2,1,26
25825,3,4,73
25826,1,1,100
25826,2,3,86
25826,3,3,79
25827,1,5,71
25827,2,3,76
25827,3,2,81
25828,1,1,76
25828,2,5,75
25828,3,4,99
25829,1,3,100
25829,2,5,94
25829,3,2,85
25830,1,5,54
25830,2,3,74
25830,3,5,100
25831,1,4,86
25831,2,4,70
25831,3,4,88
25832,1,3,100
25832,2,1,80
25832,3,4,46
25833,1,4,81
25833,2,5,35
25833,3,2,93
25834,1,2,75
25834,2,3,86
25834,3,2,77
25835,1,5,89
25835,2,4,73
25835,3,4,94
25836,1,5,100
25836,2,3,88
25836,3,3,80
25837,1,4,24
25837,2,4,87
25837,3,1,92
25838,1,6,87
25838,2,2,76
25838,3,3,88
25839,1,3,69
25839,2,4,80
25839,3,3,90
25840,1,4,100
25840,2,4,84
25840,3,4,86
25841,1,3,81
25841,2,3,85
25841,3,5,70
25842,1,3,100
25842,2,3,75
25842,3,4,94
25843,1,3,94
25843,2,4,69
25843,3,5,82
25844,1,3,75
25844,2,3,83
25844,3,3,91
25845,1,2,25
25845,2,3,99
25845,3,2,79
25846,1,3,88
25846,2,4,31
25846,3,3,88
25847,1,3,100
25847,2,5,91
25847,3,1,82
25848,1,3,68
25848,2,1,84
25848,3,4,92
25849,1,1,30
25849,2,2,71
25849,3,3,88
25850,1,2,75
25850,2,4,83
25850,3,3,80
25851,1,3,72
25851,2,2,89
25851,3,5,70
25852,1,4,77
25852,2,4,78
25852,3,4,93
25853,1,4,86
25853,2,1,86
25853,3,4,49
25854,1,5,74
25854,2,5,84
25854,3,3,70
25855,1,4,86
25855,2,3,75
25855,3,5,92
25856,1,1,100
25856,2,3,73
25856,3,4,70
25857,1,4,71
25857,2,4,61
25857,3,5,91
25858,1,1,53
25858,2,3,70
25858,3,4,31
25859,1,3,82
25859,2,3,74
25859,3,6,70
25860,1,3,70
25860,2,4,93
25860,3,2,75
25861,1,4,71
25861,2,2,72
25861,3,6,71
25862,1,3,75
25862,2,4,77
25862,3,3,95
25863,1,4,77
25863,2,2,91
25863,3,3,72
25864,1,4,33
25864,2,3,100
25864,3,5,91
25865,1,1,84
25865,2,1,75
25865,3,4,91
25866,1,4,86
25866,2,3,51
25866,3,3,89
25867,1,1,72
25867,2,5,87
25867,3,5,98
25868,1,4,49
25868,2,6,75
25868,3,4,78
25869,1,3,86
25869,2,3,100
25869,3,5,72
25870,1,3,73
25870,2,3,82
25870,3,6,94
25871,1,5,74
25871,2,3,82
25871,3,5,67
25872,1,3,46
25872,2,5,60
25872,3,3,88
25873,1,1,73
25873,2,4,88
25873,3,6,57
25874,1,3,95
25874,2,1,78
25874,3,4,94
25875,1,2,81
25875,2,1,69
25875,3,2,82
25876,1,5,71
25876,2,4,85
25876,3,4,97
25877,1,3,76
25877,2,5,89
25877,3,1,71
25878,1,2,88
25878,2,1,86
25878,3,3,74
25879,1,3,89
25879,2,5,81
25879,3,5,38
25880,1,6,100
25880,2,3,81
25880,3,6,70
25881,1,4,87
25881,2,3,70
25881,3,4,43
25882,1,3,76
25882,2,4,76
25882,3,5,78
25883,1,5,70
25883,2,3,70
25883,3,1,100
25884,1,3,100
25884,2,4,85
25884,3,5,100
25885,1,5,80
25885,2,6,100
25885,3,1,77
25886,1,3,82
25886,2,4,97
25886,3,3,99
25887,1,4,100
25887,2,1,74
25887,3,3,77
25888,1,3,72
25888,2,3,93
25888,3,5,73
25889,1,2,15
25889,2,4,87
25889,3,6,81
25890,1,4,84
25890,2,3,77
25890,3,5,56
25891,1,5,79
25891,2,4,87
25891,3,4,89
25892,1,4,80
25892,2,4,71
25892,3,1,16
25893,1,3,73
25893,2,3,89
25893,3,4,79
25894,1,4,83
25894,2,3,70
25894,3,4,70
25895,1,3,87
25895,2,5,86
25895,3,4,83
25896,1,5,81
25896,2,3,88
25896,3,3,98
25897,1,5,41
25897,2,4,86
25897,3,3,100
25898,1,4,79
25898,2,4,76
25898,3,3,76
25899,1,4,85
25899,2,4,37
25899,3,4,44
25900,1,6,69
25900,2,4,77
25900,3,1,71
25901,1,5,85
25901,2,4,70
25901,3,4,60
25902,1,3,79
25902,2,5,23
25902,3,4,79
25903,1,3,74
25903,2,3,72
25903,3,2,87
25904,1,5,59
25904,2,2,86
25904,3,4,80
25905,1,2,82
25905,2,6,96
25905,3,3,92
25906,1,4,80
25906,2,2,79
25906,3,1,85
25907,1,2,70
25907,2,2,62
25907,3,2,73
25908,1,5,100
25908,2,4,55
25908,3,4,80
25909,1,5,89
25909,2,3,86
25909,3,4,74
25910,1,3,74
25910,2,4,80
25910,3,2,82
25911,1,4,45
25911,2,4,87
25911,3,3,75
25912,1,1,84
25912,2,3,73
25912,3,4,70
25913,1,4,86
25913,2,3,57
25913,3,4,85
25914,1,2,98
25914,2,3,69
25914,3,3,67
25915,1,4,95
25915,2,4,56
25915,3,3,76
25916,1,1,30
25916,2,3,78
25916,3,4,93
25917,1,4,62
25917,2,5,76
25917,3,4,60
25918,1,5,83
25918,2,1,72
25918,3,5,75
25919,1,4,63
25919,2,3,71
25919,3,3,18
25920,1,1,51
25920,2,5,75
25920,3,4,69
25921,1,5,21
25921,2,4,100
25921,3,1,61
25922,1,1,81
25922,2,4,80
25922,3,4,75
25923,1,3,62
25923,2,4,85
25923,3,1,82
25924,1,1,81
25924,2,3,82
25924,3,3,71
25925,1,4,21
25925,2,3,99
25925,3,1,89
25926,1,1,48
25926,2,2,62
25926,3,5,30
25927,1,6,89
25927,2,4,92
25927,3,3,73
25928,1,5,87
25928,2,3,76
25928,3,3,98
25929,1,3,82
25929,2,4,89
25929,3,4,81
25930,1,3,86
25930,2,4,75
25930,3,2,74
25931,1,3,88
25931,2,5,83
25931,3,4,74
25932,1,2,77
25932,2,3,72
25932,3,3,37
25933,1,5,85
25933,2,1,13
25933,3,3,90
25934,1,3,98
25934,2,3,98
25934,3,3,84
25935,1,5,28
25935,2,4,59
25935,3,3,91
25936,1,4,58
25936,2,3,92
25936,3,4,82
25937,1,2,76
25937,2,4,84
25937,3,4,85
25938,1,5,100
25938,2,1,79
25938,3,3,84
25939,1,6,55
25939,2,5,52
25939,3,3,87
25940,1,4,21
25940,2,2,92
25940,3,3,91
25941,1,3,75
25941,2,4,71
25941,3,3,75
25942,1,4,79
25942,2,3,51
25942,3,5,88
25943,1,4,92
25943,2,3,75
25943,3,2,94
25944,1,4,82
25944,2,4,50
25944,3,2,86
25945,1,4,88
25945,2,3,73
25945,3,3,95
25946,1,6,23
25946,2,4,70
25946,3,3,80
25947,1,4,75
25947,2,2,77
25947,3,2,77
25948,1,3,86
25948,2,4,99
25948,3,3,87
25949,1,4,71
25949,2,4,75
25949,3,5,81
25950,1,3,90
25950,2,5,86
25950,3,3,77
25951,1,3,87
25951,2,1,84
25951,3,1,86
25952,1,5,45
25952,2,4,74
25952,3,5,26
25953,1,2,70
25953,2,3,71
25953,3,3,75
25954,1,4,88
25954,2,2,43
25954,3,3,74
25955,1,4,86
25955,2,5,60
25955,3,2,73
25956,1,4,92
25956,2,1,93
25956,3,4,77
25957,1,6,80
25957,2,5,84
25957,3,6,83
25958,1,2,76
25958,2,3,76
25958,3,1,99
25959,1,4,78
25959,2,4,78
25959,3,6,36
25960,1,5,71
25960,2,5,74
25960,3,4,71
25961,1,2,89
25961,2,1,80
25961,3,1,77
25962,1,3,97
25962,2,1,64
25962,3,3,95
25963,1,6,65
25963,2,4,27
25963,3,2,74
25964,1,4,76
25964,2,4,39
25964,3,3,96
25965,1,4,89
25965,2,3,78
25965,3,4,80
25966,1,3,71
25966,2,4,94
25966,3,3,81
25967,1,4,61
25967,2,3,82
25967,3,5,76
25968,1,1,47
25968,2,4,94
25968,3,3,82
25969,1,3,84
25969,2,4,86
25969,3,1,87
25970,1,3,79
25970,2,4,77
25970,3,4,73
25971,1,6,75
25971,2,6,73
25971,3,4,81
25972,1,3,99
25972,2,4,39
25972,3,4,75
25973,1,4,85
25973,2,5,21
25973,3,5,42
25974,1,3,89
25974,2,4,81
25974,3,3,51
25975,1,1,88
25975,2,3,85
25975,3,4,90
25976,1,5,58
25976,2,3,72
25976,3,4,82
25977,1,4,78
25977,2,3,87
25977,3,5,30
25978,1,1,73
25978,2,3,80
25978,3,3,77
25979,1,1,50
25979,2,3,89
25979,3,3,82
25980,1,3,50
25980,2,2,80
25980,3,6,98
25981,1,4,73
25981,2,4,74
25981,3,1,65
25982,1,3,98
25982,2,1,93
25982,3,3,81
25983,1,3,98
25983,2,3,96
25983,3,3,90
25984,1,3,71
25984,2,4,99
25984,3,5,70
25985,1,1,97
25985,2,1,78
25985,3,1,83
25986,1,3,86
25986,2,4,77
25986,3,3,76
25987,1,3,58
25987,2,4,24
25987,3,5,72
25988,1,3,61
25988,2,4,100
25988,3,3,78
25989,1,2,72
25989,2,4,80
25989,3,2,100
25990,1,2,97
25990,2,5,72
25990,3,4,74
25991,1,4,93
25991,2,1,100
25991,3,3,77
25992,1,3,88
25992,2,4,76
25992,3,4,79
25993,1,4,56
25993,2,1,51
25993,3,1,78
25994,1,2,41
25994,2,2,34
25994,3,4,76
25995,1,2,70
25995,2,4,42
25995,3,6,94
25996,1,3,100
25996,2,4,72
25996,3,3,71
25997,1,3,84
25997,2,3,100
25997,3,3,73
25998,1,3,94
25998,2,3,77
25998,3,4,76
25999,1,5,42
25999,2,2,93
25999,3,5,92
26000,1,5,91
26000,2,6,76
26000,3,4,85
26001,1,3,74
26001,2,1,83
26001,3,2,78
26002,1,3,100
26002,2,6,76
26002,3,4,78
26003,1,3,50
26003,2,3,97
26003,3,1,70
26004,1,3,84
26004,2,4,72
26004,3,3,92
26005,1,4,27
26005,2,3,88
26005,3,3,73
26006,1,3,71
26006,2,5,75
26006,3,3,77
26007,1,5,75
26007,2,5,95
26007,3,3,75
26008,1,1,75
26008,2,3,76
26008,3,5,100
26009,1,3,88
26009,2,4,100
26009,3,3,89
26010,1,4,98
26010,2,2,78
26010,3,5,81
26011,1,3,96
26011,2,1,80
26011,3,3,39
26012,1,3,28
26012,2,3,72
26012,3,3,100
26013,1,4,73
26013,2,6,100
26013,3,3,70
26014,1,3,73
26014,2,3,82
26014,3,4,74
26015,1,5,100
26015,2,6,85
26015,3,6,91
26016,1,5,82
26016,2,2,70
26016,3,3,89
26017,1,4,58
26017,2,2,29
26017,3,3,74
26018,1,3,73
26018,2,2,88
26018,3,1,80
26019,1,3,91
26019,2,3,38
26019,3,3,70
26020,1,2,67
26020,2,3,78
26020,3,2,70
26021,1,6,79
26021,2,1,57
26021,3,6,75
26022,1,1,33
26022,2,3,70
26022,3,2,75
26023,1,4,60
26023,2,3,94
26023,3,3,82
26024,1,1,71
26024,2,3,76
26024,3,5,91
26025,1,4,96
26025,2,4,98
26025,3,2,87
26026,1,6,31
26026,2,1,21
26026,3,4,97
26027,1,2,84
26027,2,4,88
26027,3,5,85
26028,1,3,83
26028,2,4,88
26028,3,4,50
26029,1,3,76
26029,2,3,73
26029,3,4,88
26030,1,4,46
26030,2,3,75
26030,3,3,86
26031,1,4,52
26031,2,2,83
26031,3,5,30
26032,1,5,88
26032,2,4,88
26032,3,5,89
26033,1,3,71
26033,2,3,68
