00-868,Kotlarska,Warszawa,Mazowieckie,
00-070,Kozia,Warszawa,Mazowieckie,
00-710,Kozlowskiej Heleny,Warszawa,Mazowieckie,
00-218,Koscielna,Warszawa,Mazowieckie,
00-228,Kozla,Warszawa,Mazowieckie,from 2 to last
00-234,Kozla,Warszawa,Mazowieckie,from 1 to last
00-431,Kozminska,Warszawa,Mazowieckie,from 21 to last
00-435,Kozminska,Warszawa,Mazowieckie,from 2 to last from 9 to 19
00-448,Kozminska,Warszawa,Mazowieckie,from 3 to 7
00-452,Kozminska,Warszawa,Mazowieckie,from 1 to 1B
00-047,Krakowskie Przedmiescie,Warszawa,Mazowieckie,from 1 to 3
00-068,Krakowskie Przedmiescie,Warszawa,Mazowieckie,from 5 to 11
00-071,Krakowskie Przedmiescie,Warszawa,Mazowieckie,from 13 to 77
00-079,Krakowskie Przedmiescie,Warszawa,Mazowieckie,from 79 to last
00-047,Krakowskie Przedmiescie,Warszawa,Mazowieckie,from 1 to 3
00-068,Krakowskie Przedmiescie,Warszawa,Mazowieckie,from 5 to 11
00-071,Krakowskie Przedmiescie,Warszawa,Mazowieckie,from 13 to 77
00-079,Krakowskie Przedmiescie,Warszawa,Mazowieckie,from 79 to last
00-322,Krakowskie Przedmiescie,Warszawa,Mazowieckie,from 52 to last
00-325,Krakowskie Przedmiescie,Warszawa,Mazowieckie,from 6 to 50
00-333,Krakowskie Przedmiescie,Warszawa,Mazowieckie,from 2 to 4
00-734,Krasnolecka,Warszawa,Mazowieckie,
00-056,Kredytowa,Warszawa,Mazowieckie,from 1 to last
00-062,Kredytowa,Warszawa,Mazowieckie,from 2 to last
00-056,Kredytowa,Warszawa,Mazowieckie,from 1 to last
00-062,Kredytowa,Warszawa,Mazowieckie,from 2 to last
00-864,Krochmalna,Warszawa,Mazowieckie,
00-022,Krucza,Warszawa,Mazowieckie,from 51 to last
00-025,Krucza,Warszawa,Mazowieckie,from 50 to last
00-022,Krucza,Warszawa,Mazowieckie,from 51 to last
00-025,Krucza,Warszawa,Mazowieckie,from 50 to last
00-509,Krucza,Warszawa,Mazowieckie,from 46 to 48 from 47 to 49
00-512,Krucza,Warszawa,Mazowieckie,from 38 to 44
00-522,Krucza,Warszawa,Mazowieckie,from 28 to 36
00-525,Krucza,Warszawa,Mazowieckie,from 15 to 45
00-526,Krucza,Warszawa,Mazowieckie,from 16 to 26
00-537,Krucza,Warszawa,Mazowieckie,from 2 to 14
00-548,Krucza,Warszawa,Mazowieckie,from 1 to 13
00-380,Kruczkowskiego Leona,Warszawa,Mazowieckie,from 8 to 12 from 3 to last
00-386,Kruczkowskiego Leona,Warszawa,Mazowieckie,from 14 to last
00-412,Kruczkowskiego Leona,Warszawa,Mazowieckie,from 2 to 6 from 1 to 1
00-370,Krywulta Aleksandra,Warszawa,Mazowieckie,
00-270,Krzywe Kolo,Warszawa,Mazowieckie,
00-307,Krzywopoboczna,Warszawa,Mazowieckie,
00-060,Krolewska,Warszawa,Mazowieckie,from 25 to 29
00-064,Krolewska,Warszawa,Mazowieckie,from 15 to 23
00-065,Krolewska,Warszawa,Mazowieckie,from 2 to 14 from 1 to 13
00-103,Krolewska,Warszawa,Mazowieckie,from 16 to last from 31 to last
00-060,Krolewska,Warszawa,Mazowieckie,from 25 to 29
00-064,Krolewska,Warszawa,Mazowieckie,from 15 to 23
00-065,Krolewska,Warszawa,Mazowieckie,from 2 to 14 from 1 to 13
00-103,Krolewska,Warszawa,Mazowieckie,from 16 to last from 31 to last
00-759,Kreta,Warszawa,Mazowieckie,
00-418,Ksiazeca,Warszawa,Mazowieckie,from 1 to 7
00-498,Ksiazeca,Warszawa,Mazowieckie,from 2 to last from 9 to last
00-062,Ksiedza Biskupa Burschego Juliusza,Warszawa,Mazowieckie,
00-062,Ksiedza Biskupa Burschego Juliusza,Warszawa,Mazowieckie,
00-546,Ksiedza Skorupki Ignacego,Warszawa,Mazowieckie,
00-707,Ku Wisle,Warszawa,Mazowieckie,
00-037,Kubusia Puchatka,Warszawa,Mazowieckie,
00-037,Kubusia Puchatka,Warszawa,Mazowieckie,
00-793,Kujawska,Warszawa,Mazowieckie,
00-462,Kusocinskiego Janusza,Warszawa,Mazowieckie,
00-703,Katna,Warszawa,Mazowieckie,
00-197,Klopot,Warszawa,Mazowieckie,
00-610,Lekarska,Warszawa,Mazowieckie,
00-482,Lennona Johna,Warszawa,Mazowieckie,
00-339,Leszczynska,Warszawa,Mazowieckie,
00-169,Lewartowskiego Jozefa,Warszawa,Mazowieckie,from 18 to last from 17 to last
00-185,Lewartowskiego Jozefa,Warszawa,Mazowieckie,from 10 to 16 from 9 to 15
00-190,Lewartowskiego Jozefa,Warszawa,Mazowieckie,from 2 to 8 from 1 to 7
00-169,Lewartowskiego Jozefa,Warszawa,Mazowieckie,from 18 to last from 17 to last
00-185,Lewartowskiego Jozefa,Warszawa,Mazowieckie,from 10 to 16 from 9 to 15
00-190,Lewartowskiego Jozefa,Warszawa,Mazowieckie,from 2 to 8 from 1 to 7
00-316,Lipowa,Warszawa,Mazowieckie,
00-575,Litewska,Warszawa,Mazowieckie,from 16 to 16
00-581,Litewska,Warszawa,Mazowieckie,from 2 to 14 from 18 to last from 1 to 1
00-589,Litewska,Warszawa,Mazowieckie,from 3 to last
00-733,Lubkowska,Warszawa,Mazowieckie,
00-405,Ludna,Warszawa,Mazowieckie,from 1 to 7
00-406,Ludna,Warszawa,Mazowieckie,from 2 to 8
00-413,Ludna,Warszawa,Mazowieckie,from 9 to last
00-414,Ludna,Warszawa,Mazowieckie,from 10 to last
00-780,Ludowa,Warszawa,Mazowieckie,
00-658,Lwowska,Warszawa,Mazowieckie,from 2 to last
00-660,Lwowska,Warszawa,Mazowieckie,from 1 to last
00-759,Ladowa,Warszawa,Mazowieckie,
00-123,Marianska,Warszawa,Mazowieckie,
00-302,Mariensztat,Warszawa,Mazowieckie,
00-004,Marszalkowska,Warszawa,Mazowieckie,from 136 to 138
00-008,Marszalkowska,Warszawa,Mazowieckie,from 124 to 134
00-016,Marszalkowska,Warszawa,Mazowieckie,from 116 to 122
00-017,Marszalkowska,Warszawa,Mazowieckie,from 104 to 114
00-026,Marszalkowska,Warszawa,Mazowieckie,from 100 to 102
00-061,Marszalkowska,Warszawa,Mazowieckie,from 140 to last
00-102,Marszalkowska,Warszawa,Mazowieckie,from 111 to last
00-110,Marszalkowska,Warszawa,Mazowieckie,from 101 to 109
00-004,Marszalkowska,Warszawa,Mazowieckie,from 136 to 138
00-008,Marszalkowska,Warszawa,Mazowieckie,from 124 to 134
00-016,Marszalkowska,Warszawa,Mazowieckie,from 116 to 122
00-017,Marszalkowska,Warszawa,Mazowieckie,from 104 to 114
00-026,Marszalkowska,Warszawa,Mazowieckie,from 100 to 102
00-061,Marszalkowska,Warszawa,Mazowieckie,from 140 to last
00-102,Marszalkowska,Warszawa,Mazowieckie,from 111 to last
00-110,Marszalkowska,Warszawa,Mazowieckie,from 101 to 109
00-510,Marszalkowska,Warszawa,Mazowieckie,from 94 to 98
00-514,Marszalkowska,Warszawa,Mazowieckie,from 84 to 92
00-517,Marszalkowska,Warszawa,Mazowieckie,from 76 to 82
00-524,Marszalkowska,Warszawa,Mazowieckie,from 74 to 74
00-545,Marszalkowska,Warszawa,Mazowieckie,from 54 to 72
00-554,Marszalkowska,Warszawa,Mazowieckie,from 32 to 52
00-563,Marszalkowska,Warszawa,Mazowieckie,from 30 to 30
00-576,Marszalkowska,Warszawa,Mazowieckie,from 24 to 28A
00-581,Marszalkowska,Warszawa,Mazowieckie,from 2 to 2
00-590,Marszalkowska,Warszawa,Mazowieckie,from 4 to 22
00-624,Marszalkowska,Warszawa,Mazowieckie,from 1 to 5
00-626,Marszalkowska,Warszawa,Mazowieckie,from 7 to 15A
00-628,Marszalkowska,Warszawa,Mazowieckie,from 17 to 25
00-639,Marszalkowska,Warszawa,Mazowieckie,from 27 to 39
00-648,Marszalkowska,Warszawa,Mazowieckie,from 41 to 49
00-676,Marszalkowska,Warszawa,Mazowieckie,from 51 to 73
00-683,Marszalkowska,Warszawa,Mazowieckie,from 75 to 87
00-693,Marszalkowska,Warszawa,Mazowieckie,from 89 to 99
00-485,Maszynskiego Piotra,Warszawa,Mazowieckie,
00-481,Matejki Jana,Warszawa,Mazowieckie,
00-048,Mazowiecka,Warszawa,Mazowieckie,from 2 to last
00-052,Mazowiecka,Warszawa,Mazowieckie,from 1 to last
00-048,Mazowiecka,Warszawa,Mazowieckie,from 2 to last
00-052,Mazowiecka,Warszawa,Mazowieckie,from 1 to last
00-712,Melomanow,Warszawa,Mazowieckie,
00-428,Miechowska,Warszawa,Mazowieckie,
00-809,Miedziana,Warszawa,Mazowieckie,from 1 to 1B
00-814,Miedziana,Warszawa,Mazowieckie,from 2 to 12 from 3 to 9
00-835,Miedziana,Warszawa,Mazowieckie,from 14 to last from 11 to last
00-080,Miodowa,Warszawa,Mazowieckie,from 2 to 4 from 1 to 3
00-080,Miodowa,Warszawa,Mazowieckie,from 2 to 4 from 1 to 3
00-246,Miodowa,Warszawa,Mazowieckie,from 14 to last from 9 to last
00-251,Miodowa,Warszawa,Mazowieckie,from 6 to 12 from 5 to 7
00-208,Miedzyparkowa,Warszawa,Mazowieckie,
00-174,Mila,Warszawa,Mazowieckie,from 8 to 10 from 15 to 21
00-180,Mila,Warszawa,Mazowieckie,from 2 to 6 from 1 to 13
00-174,Mila,Warszawa,Mazowieckie,from 8 to 10 from 15 to 21
00-180,Mila,Warszawa,Mazowieckie,from 2 to 6 from 1 to 13
00-530,Mokotowska,Warszawa,Mazowieckie,from 67 to last
00-533,Mokotowska,Warszawa,Mazowieckie,from 63 to 65
00-534,Mokotowska,Warszawa,Mazowieckie,from 56 to last
00-538,Mokotowska,Warszawa,Mazowieckie,from 54 to 54
00-541,Mokotowska,Warszawa,Mazowieckie,from 30 to 38
00-542,Mokotowska,Warszawa,Mazowieckie,from 47 to 61
00-543,Mokotowska,Warszawa,Mazowieckie,from 40 to 52
00-551,Mokotowska,Warszawa,Mazowieckie,from 37 to 45
00-558,Mokotowska,Warszawa,Mazowieckie,from 28 to 28
00-560,Mokotowska,Warszawa,Mazowieckie,from 19 to 35
00-561,Mokotowska,Warszawa,Mazowieckie,from 12 to 26
00-640,Mokotowska,Warszawa,Mazowieckie,from 1 to 17
00-641,Mokotowska,Warszawa,Mazowieckie,from 2 to 10
00-076,Moliera Jana Baptysty,Warszawa,Mazowieckie,
00-076,Moliera Jana Baptysty,Warszawa,Mazowieckie,
00-009,Moniuszki Stanislawa,Warszawa,Mazowieckie,from 6 to last from 5 to last
00-014,Moniuszki Stanislawa,Warszawa,Mazowieckie,from 1 to 3
00-038,Moniuszki Stanislawa,Warszawa,Mazowieckie,from 2 to 4
00-009,Moniuszki Stanislawa,Warszawa,Mazowieckie,from 6 to last from 5 to last
00-014,Moniuszki Stanislawa,Warszawa,Mazowieckie,from 1 to 3
00-038,Moniuszki Stanislawa,Warszawa,Mazowieckie,from 2 to 4
00-231,Mostowa,Warszawa,Mazowieckie,from 32 to 32
00-260,Mostowa,Warszawa,Mazowieckie,from 2 to 30 from 34 to last from 1 to last
00-192,Muranowska,Warszawa,Mazowieckie,from 4 to last from 3 to last
00-209,Muranowska,Warszawa,Mazowieckie,from 2 to 2 from 1 to 1
00-192,Muranowska,Warszawa,Mazowieckie,from 4 to last from 3 to last
00-209,Muranowska,Warszawa,Mazowieckie,from 2 to 2 from 1 to 1
00-496,Mysia,Warszawa,Mazowieckie,
00-459,Mysliwiecka,Warszawa,Mazowieckie,
00-743,Nabielaka Ludwika,Warszawa,Mazowieckie,
00-705,Nadrzeczna,Warszawa,Mazowieckie,
00-158,Nalewki,Warszawa,Mazowieckie,from 2 to last from 1 to 3 from 7 to last
00-187,Nalewki,Warszawa,Mazowieckie,from 5 to 5
00-158,Nalewki,Warszawa,Mazowieckie,from 2 to last from 1 to 3 from 7 to last
00-187,Nalewki,Warszawa,Mazowieckie,from 5 to 5
00-562,Natolinska,Warszawa,Mazowieckie,from 3 to 3
00-568,Natolinska,Warszawa,Mazowieckie,from 2 to last from 1 to 1 from 5 to last
00-719,Nehru Jawaharlala,Warszawa,Mazowieckie,
00-098,Niecala,Warszawa,Mazowieckie,
00-713,Niewielka,Warszawa,Mazowieckie,
00-176,Niska,Warszawa,Mazowieckie,from 8 to 14 from 9 to 13
00-179,Niska,Warszawa,Mazowieckie,from 2 to 6 from 1 to 7
00-176,Niska,Warszawa,Mazowieckie,from 8 to 14 from 9 to 13
00-179,Niska,Warszawa,Mazowieckie,from 2 to 6 from 1 to 7
00-664,Noakowskiego Stanislawa,Warszawa,Mazowieckie,from 1 to last
00-666,Noakowskiego Stanislawa,Warszawa,Mazowieckie,from 2 to 16
00-668,Noakowskiego Stanislawa,Warszawa,Mazowieckie,from 18 to last
00-235,Nowiniarska,Warszawa,Mazowieckie,
00-511,Nowogrodzka,Warszawa,Mazowieckie,from 10 to 26 from 15 to 33
00-513,Nowogrodzka,Warszawa,Mazowieckie,from 2 to 8 from 1 to 13
00-691,Nowogrodzka,Warszawa,Mazowieckie,from 28 to 40 from 35 to 43
00-695,Nowogrodzka,Warszawa,Mazowieckie,from 42 to 58 from 45 to 53
00-699,Nowogrodzka,Warszawa,Mazowieckie,from 60 to 62 from 55 to 57
00-146,Nowolipie,Warszawa,Mazowieckie,from 1 to 7
00-150,Nowolipie,Warszawa,Mazowieckie,from 2 to 14 from 9 to 19
00-146,Nowolipie,Warszawa,Mazowieckie,from 1 to 7
00-150,Nowolipie,Warszawa,Mazowieckie,from 2 to 14 from 9 to 19
00-151,Nowolipki,Warszawa,Mazowieckie,from 1 to 17
00-153,Nowolipki,Warszawa,Mazowieckie,from 4 to 12
00-160,Nowolipki,Warszawa,Mazowieckie,from 2 to 2
00-151,Nowolipki,Warszawa,Mazowieckie,from 1 to 17
00-153,Nowolipki,Warszawa,Mazowieckie,from 4 to 12
00-160,Nowolipki,Warszawa,Mazowieckie,from 2 to 2
00-260,Nowomiejska,Warszawa,Mazowieckie,from 21 to 21
00-271,Nowomiejska,Warszawa,Mazowieckie,from 2 to last from 1 to 19 from 23 to last
00-466,Nowosielecka,Warszawa,Mazowieckie,from 2 to last
00-750,Nowosielecka,Warszawa,Mazowieckie,from 1 to last
00-741,Nowotarska,Warszawa,Mazowieckie,
00-643,Nowowiejska,Warszawa,Mazowieckie,from 1 to 13
00-649,Nowowiejska,Warszawa,Mazowieckie,from 2 to 6
00-653,Nowowiejska,Warszawa,Mazowieckie,from 8 to 20
00-665,Nowowiejska,Warszawa,Mazowieckie,from 22 to 24 from 15 to 33
00-083,Nowy Przejazd,Warszawa,Mazowieckie,
00-029,Nowy Swiat,Warszawa,Mazowieckie,from 15 to 39
00-042,Nowy Swiat,Warszawa,Mazowieckie,from 41 to 63
00-046,Nowy Swiat,Warszawa,Mazowieckie,from 65 to last
00-083,Nowy Przejazd,Warszawa,Mazowieckie,
00-301,Nowy Zjazd,Warszawa,Mazowieckie,
00-029,Nowy Swiat,Warszawa,Mazowieckie,from 15 to 39
00-042,Nowy Swiat,Warszawa,Mazowieckie,from 41 to 63
00-046,Nowy Swiat,Warszawa,Mazowieckie,from 65 to last
00-330,Nowy Swiat,Warszawa,Mazowieckie,from 70 to last
00-357,Nowy Swiat,Warszawa,Mazowieckie,from 60 to 68
00-363,Nowy Swiat,Warszawa,Mazowieckie,from 34 to 58
00-373,Nowy Swiat,Warszawa,Mazowieckie,from 16 to 32
00-496,Nowy Swiat,Warszawa,Mazowieckie,from 1 to 13
00-497,Nowy Swiat,Warszawa,Mazowieckie,from 2 to 14
00-486,Nullo Franciszka,Warszawa,Mazowieckie,
00-332,Obozna,Warszawa,Mazowieckie,from 2 to last from 5 to last
00-340,Obozna,Warszawa,Mazowieckie,from 1 to 3
00-873,Ogrodowa,Warszawa,Mazowieckie,from 37 to 57
00-876,Ogrodowa,Warszawa,Mazowieckie,from 36 to last from 59 to last
00-893,Ogrodowa,Warszawa,Mazowieckie,from 1 to 35
00-896,Ogrodowa,Warszawa,Mazowieckie,from 2 to 34
00-407,Okrag,Warszawa,Mazowieckie,from 6 to last
00-415,Okrag,Warszawa,Mazowieckie,from 1 to last
00-423,Okrag,Warszawa,Mazowieckie,from 2 to 4
00-910,Okurzalego Michala,Warszawa,Mazowieckie,
00-368,Okolnik,Warszawa,Mazowieckie,
00-629,Oleandrow,Warszawa,Mazowieckie,
00-792,Olszewska,Warszawa,Mazowieckie,
00-358,Ordynacka,Warszawa,Mazowieckie,from 10 to last
00-364,Ordynacka,Warszawa,Mazowieckie,from 9 to last
00-369,Ordynacka,Warszawa,Mazowieckie,from 2 to 8 from 1 to 7
00-143,Orla,Warszawa,Mazowieckie,
00-414,Orlowicza Mieczyslawa,Warszawa,Mazowieckie,
00-072,Ossolinskich,Warszawa,Mazowieckie,
00-777,Padewska,Warszawa,Mazowieckie,
00-696,Pankiewicza Jana,Warszawa,Mazowieckie,
00-518,Parkingowa,Warszawa,Mazowieckie,
00-759,Parkowa,Warszawa,Mazowieckie,
00-067,Pasaz Nizynskiego,Warszawa,Mazowieckie,
00-027,Pasaz Srodmiejski,Warszawa,Mazowieckie,
00-067,Pasaz Nizynskiego,Warszawa,Mazowieckie,
00-027,Pasaz Srodmiejski,Warszawa,Mazowieckie,
00-164,Pawia,Warszawa,Mazowieckie,from 2 to 14 from 1 to 13
00-164,Pawia,Warszawa,Mazowieckie,from 2 to 14 from 1 to 13
00-124,Panska,Warszawa,Mazowieckie,from 2 to 46 from 1 to 45
00-124,Panska,Warszawa,Mazowieckie,from 2 to 46 from 1 to 45
00-827,Panska,Warszawa,Mazowieckie,from 48 to 50 from 47 to 55
00-830,Panska,Warszawa,Mazowieckie,from 52 to 72 from 57 to 69
00-834,Panska,Warszawa,Mazowieckie,from 71 to last
00-837,Panska,Warszawa,Mazowieckie,from 74 to last
00-849,Pereca Icchaka Lejba,Warszawa,Mazowieckie,
00-765,Piaseczynska,Warszawa,Mazowieckie,
00-264,Piekarska,Warszawa,Mazowieckie,
00-710,Piekalkiewicza Jana,Warszawa,Mazowieckie,
00-230,Piesza,Warszawa,Mazowieckie,
00-770,Piwarskiego Jana Feliksa,Warszawa,Mazowieckie,
00-265,Piwna,Warszawa,Mazowieckie,
00-477,Piekna,Warszawa,Mazowieckie,from 10 to 10 from 1 to 1A
00-482,Piekna,Warszawa,Mazowieckie,from 2 to 8
00-539,Piekna,Warszawa,Mazowieckie,from 12 to 16 from 1B to 9
00-547,Piekna,Warszawa,Mazowieckie,from 28 to 42
00-549,Piekna,Warszawa,Mazowieckie,from 18 to 26 from 11 to 29
00-672,Piekna,Warszawa,Mazowieckie,from 44 to last from 41 to last
00-677,Piekna,Warszawa,Mazowieckie,from 31 to 39
00-091,Pl. Bankowy,Warszawa,Mazowieckie,from 6 to last
00-095,Pl. Bankowy,Warszawa,Mazowieckie,from 2 to 4
00-139,Pl. Bankowy,Warszawa,Mazowieckie,from 1 to 1
00-142,Pl. Bankowy,Warszawa,Mazowieckie,from 3 to last
00-110,Pl. Defilad,Warszawa,Mazowieckie,
00-055,Pl. Dabrowskiego Jana Henryka,Warszawa,Mazowieckie,from 2 to last
00-057,Pl. Dabrowskiego Jana Henryka,Warszawa,Mazowieckie,from 1 to last
00-104,Pl. Grzybowski,Warszawa,Mazowieckie,from 10 to last
00-109,Pl. Grzybowski,Warszawa,Mazowieckie,from 2 to 8
00-115,Pl. Grzybowski,Warszawa,Mazowieckie,from 1 to last
00-207,Pl. Krasinskich,Warszawa,Mazowieckie,
00-073,Pl. Marszalka Pilsudskiego Jozefa,Warszawa,Mazowieckie,from 2 to last
00-078,Pl. Marszalka Pilsudskiego Jozefa,Warszawa,Mazowieckie,from 1 to last
00-063,Pl. Malachowskiego Stanislawa,Warszawa,Mazowieckie,from 1 to last
00-066,Pl. Malachowskiego Stanislawa,Warszawa,Mazowieckie,from 2 to last
00-138,Pl. Mirowski,Warszawa,Mazowieckie,
00-009,Pl. Mlynarskiego Emila,Warszawa,Mazowieckie,
00-030,Pl. Powstancow Warszawy,Warszawa,Mazowieckie,from 2 to last from 1 to 5
00-039,Pl. Powstancow Warszawy,Warszawa,Mazowieckie,from 7 to last
00-077,Pl. Teatralny,Warszawa,Mazowieckie,
00-136,Pl. Zelaznej Bramy,Warszawa,Mazowieckie,
00-091,Pl. Bankowy,Warszawa,Mazowieckie,from 6 to last
00-095,Pl. Bankowy,Warszawa,Mazowieckie,from 2 to 4
00-139,Pl. Bankowy,Warszawa,Mazowieckie,from 1 to 1
00-142,Pl. Bankowy,Warszawa,Mazowieckie,from 3 to last
00-110,Pl. Defilad,Warszawa,Mazowieckie,
00-055,Pl. Dabrowskiego Jana Henryka,Warszawa,Mazowieckie,from 2 to last
00-057,Pl. Dabrowskiego Jana Henryka,Warszawa,Mazowieckie,from 1 to last
00-104,Pl. Grzybowski,Warszawa,Mazowieckie,from 10 to last
00-109,Pl. Grzybowski,Warszawa,Mazowieckie,from 2 to 8
00-115,Pl. Grzybowski,Warszawa,Mazowieckie,from 1 to last
00-550,Pl. Konstytucji,Warszawa,Mazowieckie,from 6 to last
00-552,Pl. Konstytucji,Warszawa,Mazowieckie,from 2 to 4
00-647,Pl. Konstytucji,Warszawa,Mazowieckie,from 1 to 3
00-657,Pl. Konstytucji,Warszawa,Mazowieckie,from 5 to 5
00-674,Pl. Konstytucji,Warszawa,Mazowieckie,from 7 to last
00-207,Pl. Krasinskich,Warszawa,Mazowieckie,
00-073,Pl. Marszalka Pilsudskiego Jozefa,Warszawa,Mazowieckie,from 2 to last
00-078,Pl. Marszalka Pilsudskiego Jozefa,Warszawa,Mazowieckie,from 1 to last
00-063,Pl. Malachowskiego Stanislawa,Warszawa,Mazowieckie,from 1 to last
00-066,Pl. Malachowskiego Stanislawa,Warszawa,Mazowieckie,from 2 to last
00-138,Pl. Mirowski,Warszawa,Mazowieckie,
00-009,Pl. Mlynarskiego Emila,Warszawa,Mazowieckie,
00-584,Pl. Na Rozdrozu,Warszawa,Mazowieckie,
00-327,Pl. Osterwy Juliusza,Warszawa,Mazowieckie,
00-661,Pl. Politechniki,Warszawa,Mazowieckie,
00-030,Pl. Powstancow Warszawy,Warszawa,Mazowieckie,from 2 to last from 1 to 5
00-039,Pl. Powstancow Warszawy,Warszawa,Mazowieckie,from 7 to last
00-077,Pl. Teatralny,Warszawa,Mazowieckie,
00-499,Pl. Trzech Krzyzy,Warszawa,Mazowieckie,from 2 to last
00-507,Pl. Trzech Krzyzy,Warszawa,Mazowieckie,from 5 to last
00-535,Pl. Trzech Krzyzy,Warszawa,Mazowieckie,from 1 to 3
00-588,Pl. Unii Lubelskiej,Warszawa,Mazowieckie,from 2 to last
00-623,Pl. Unii Lubelskiej,Warszawa,Mazowieckie,from 1 to last
00-267,Pl. Zamkowy,Warszawa,Mazowieckie,from 1 to last
00-277,Pl. Zamkowy,Warszawa,Mazowieckie,from 2 to last
00-570,Pl. Zbawiciela,Warszawa,Mazowieckie,from 4 to last
00-573,Pl. Zbawiciela,Warszawa,Mazowieckie,from 2 to 2
00-642,Pl. Zbawiciela,Warszawa,Mazowieckie,from 1 to 3
00-651,Pl. Zbawiciela,Warszawa,Mazowieckie,from 5 to last
00-136,Pl. Zelaznej Bramy,Warszawa,Mazowieckie,
00-113,Plater Emilii,Warszawa,Mazowieckie,from 36 to last from 53 to last
00-118,Plater Emilii,Warszawa,Mazowieckie,from 34 to 34 from 37 to 47
00-125,Plater Emilii,Warszawa,Mazowieckie,from 49 to 51
00-113,Plater Emilii,Warszawa,Mazowieckie,from 36 to last from 53 to last
00-118,Plater Emilii,Warszawa,Mazowieckie,from 34 to 34 from 37 to 47
00-125,Plater Emilii,Warszawa,Mazowieckie,from 49 to 51
00-669,Plater Emilii,Warszawa,Mazowieckie,from 2 to 16 from 1 to 19
00-688,Plater Emilii,Warszawa,Mazowieckie,from 18 to 28 from 21 to 31
00-698,Plater Emilii,Warszawa,Mazowieckie,from 30 to 32 from 33 to 35
00-808,Platynowa,Warszawa,Mazowieckie,
00-713,Pod Kopcem,Warszawa,Mazowieckie,
00-463,Podchorazych,Warszawa,Mazowieckie,from 32 to last
00-721,Podchorazych,Warszawa,Mazowieckie,from 2 to 30 from 1 to 33
00-722,Podchorazych,Warszawa,Mazowieckie,from 35 to last
00-634,Podoskich Romana i Jana,Warszawa,Mazowieckie,
00-252,Podwale,Warszawa,Mazowieckie,from 2 to 24 from 1 to 19
00-261,Podwale,Warszawa,Mazowieckie,from 26 to last from 21 to last
00-785,Pogodna,Warszawa,Mazowieckie,
00-199,Pokorna,Warszawa,Mazowieckie,
00-727,Polkowska,Warszawa,Mazowieckie,
00-622,Polna,Warszawa,Mazowieckie,from 2 to 8 from 1 to 3
00-625,Polna,Warszawa,Mazowieckie,from 10 to 20 from 5 to 7
00-630,Polna,Warszawa,Mazowieckie,from 22 to 24
00-633,Polna,Warszawa,Mazowieckie,from 9 to 11
00-635,Polna,Warszawa,Mazowieckie,from 26 to 44 from 13 to last
00-644,Polna,Warszawa,Mazowieckie,from 46 to last
00-703,Polska,Warszawa,Mazowieckie,
00-707,Ponikowskiego Antoniego,Warszawa,Mazowieckie,
00-910,Pontonierow,Warszawa,Mazowieckie,
00-393,Potockiego Ignacego,Warszawa,Mazowieckie,
00-680,Poznanska,Warszawa,Mazowieckie,from 2 to 18 from 1 to 17
00-685,Poznanska,Warszawa,Mazowieckie,from 20 to 28 from 19 to 31
00-689,Poznanska,Warszawa,Mazowieckie,from 30 to last from 33 to last
00-664,Profesora Wierzbickiego Witolda,Warszawa,Mazowieckie,
00-433,Profesorska,Warszawa,Mazowieckie,
00-778,Promenada,Warszawa,Mazowieckie,
00-838,Prosta,Warszawa,Mazowieckie,from 22 to last from 33 to last
00-850,Prosta,Warszawa,Mazowieckie,from 2 to 20 from 1 to 31
00-493,Prusa Boleslawa,Warszawa,Mazowieckie,
00-100,Przechodnia,Warszawa,Mazowieckie,
00-450,Przemyslowa,Warszawa,Mazowieckie,
00-032,Przeskok,Warszawa,Mazowieckie,
00-362,Przybosia Juliana,Warszawa,Mazowieckie,
00-219,Przyrynek,Warszawa,Mazowieckie,
00-408,Przystaniowa,Warszawa,Mazowieckie,
00-107,Prozna,Warszawa,Mazowieckie,
00-707,Pszenickiego Andrzeja,Warszawa,Mazowieckie,
00-138,Ptasia,Warszawa,Mazowieckie,
00-713,"Pulku AK ""Broda""",Warszawa,Mazowieckie,
00-713,"Pulku AK ""Kampinos""",Warszawa,Mazowieckie,
00-713,"Pulku AK ""Waligora""",Warszawa,Mazowieckie,
00-777,Pytlasinskiego,Warszawa,Mazowieckie,
00-341,Radna,Warszawa,Mazowieckie,
00-220,Rajcow,Warszawa,Mazowieckie,
00-614,Rektorska,Warszawa,Mazowieckie,
00-708,Rodzynkowa,Warszawa,Mazowieckie,
00-124,Rondo ONZ,Warszawa,Mazowieckie,from 1 to 1
00-373,Rondo Generala De Gaulle`a Charlesa,Warszawa,Mazowieckie,
